Date,Price
2007-04-16,2526.389892578125
2007-04-23,2557.2099609375
2007-04-30,2572.14990234375
2007-05-07,2562.219970703125
2007-05-14,2558.449951171875
2007-05-21,2557.18994140625
2007-05-28,2613.919921875
2007-06-04,2573.5400390625
2007-06-11,2626.7099609375
2007-06-18,2588.9599609375
2007-06-25,2603.22998046875
2007-07-02,2666.510009765625
2007-07-09,2707.0
2007-07-16,2687.60009765625
2007-07-23,2562.239990234375
2007-07-30,2511.25
2007-08-06,2544.889892578125
2007-08-13,2505.030029296875
2007-08-20,2576.68994140625
2007-08-27,2596.360107421875
2007-09-03,2565.699951171875
2007-09-10,2602.179931640625
2007-09-17,2671.219970703125
2007-09-24,2701.5
2007-10-01,2780.320068359375
2007-10-08,2805.679931640625
2007-10-15,2725.159912109375
2007-10-22,2804.18994140625
2007-10-29,2810.3798828125
2007-11-05,2627.93994140625
2007-11-12,2637.239990234375
2007-11-19,2596.60009765625
2007-11-26,2660.9599609375
2007-12-03,2706.159912109375
2007-12-10,2635.739990234375
2007-12-17,2691.989990234375
2007-12-24,2674.4599609375
2007-12-31,2504.64990234375
2008-01-07,2439.93994140625
2008-01-14,2340.02001953125
2008-01-21,2326.199951171875
2008-01-28,2413.360107421875
2008-02-04,2304.85009765625
2008-02-11,2321.800048828125
2008-02-18,2303.35009765625
2008-02-25,2271.47998046875
2008-03-03,2212.489990234375
2008-03-10,2212.489990234375
2008-03-17,2258.110107421875
2008-03-24,2261.179931640625
2008-03-31,2370.97998046875
2008-04-07,2290.239990234375
2008-04-14,2402.969970703125
2008-04-21,2422.929931640625
2008-04-28,2476.989990234375
2008-05-05,2445.52001953125
2008-05-12,2528.85009765625
2008-05-19,2444.669921875
2008-05-26,2522.659912109375
2008-06-02,2474.56005859375
2008-06-09,2454.5
2008-06-16,2406.090087890625
2008-06-23,2315.6298828125
2008-06-30,2245.3798828125
2008-07-07,2239.080078125
2008-07-14,2282.780029296875
2008-07-21,2310.530029296875
2008-07-28,2310.9599609375
2008-08-04,2414.10009765625
2008-08-11,2452.52001953125
2008-08-18,2414.7099609375
2008-08-25,2367.52001953125
2008-09-01,2255.8798828125
2008-09-08,2261.27001953125
2008-09-15,2273.89990234375
2008-09-22,2183.340087890625
2008-09-29,1947.3900146484375
2008-10-06,1649.510009765625
2008-10-13,1711.2900390625
2008-10-20,1552.030029296875
2008-10-27,1720.949951171875
2008-11-03,1647.4000244140625
2008-11-10,1516.8499755859375
2008-11-17,1384.3499755859375
2008-11-24,1535.5699462890625
2008-12-01,1509.31005859375
2008-12-08,1540.719970703125
2008-12-15,1564.3199462890625
2008-12-22,1530.239990234375
2008-12-29,1632.2099609375
2009-01-05,1571.5899658203125
2009-01-12,1529.3299560546875
2009-01-19,1477.2900390625
2009-01-26,1476.4200439453125
2009-02-02,1591.7099609375
2009-02-09,1534.3599853515625
2009-02-16,1441.22998046875
2009-02-23,1377.8399658203125
2009-03-02,1293.8499755859375
2009-03-09,1431.5
2009-03-16,1457.27001953125
2009-03-23,1545.199951171875
2009-03-30,1621.8699951171875
2009-04-06,1652.5400390625
2009-04-13,1673.0699462890625
2009-04-20,1694.2900390625
2009-04-27,1719.199951171875
2009-05-04,1739.0
2009-05-11,1680.1400146484375
2009-05-18,1692.010009765625
2009-05-25,1774.3299560546875
2009-06-01,1849.4200439453125
2009-06-08,1858.800048828125
2009-06-15,1827.469970703125
2009-06-22,1838.219970703125
2009-06-29,1796.52001953125
2009-07-06,1756.030029296875
2009-07-13,1886.6099853515625
2009-07-20,1965.9599609375
2009-07-27,1978.5
2009-08-03,2000.25
2009-08-10,1985.52001953125
2009-08-17,2020.9000244140625
2009-08-24,2028.77001953125
2009-08-31,2018.780029296875
2009-09-07,2080.89990234375
2009-09-14,2132.860107421875
2009-09-21,2090.919921875
2009-09-28,2048.110107421875
2009-10-05,2139.280029296875
2009-10-12,2156.800048828125
2009-10-19,2154.469970703125
2009-10-26,2045.1099853515625
2009-11-02,2112.43994140625
2009-11-09,2167.8798828125
2009-11-16,2146.0400390625
2009-11-23,2138.43994140625
2009-11-30,2194.35009765625
2009-12-07,2190.31005859375
2009-12-14,2211.68994140625
2009-12-21,2285.68994140625
2009-12-28,2269.14990234375
2010-01-04,2317.169921875
2010-01-11,2287.989990234375
2010-01-18,2205.2900390625
2010-01-25,2147.35009765625
2010-02-01,2141.1201171875
2010-02-08,2183.530029296875
2010-02-15,2243.8701171875
2010-02-22,2238.260009765625
2010-03-01,2326.35009765625
2010-03-08,2367.659912109375
2010-03-15,2374.409912109375
2010-03-22,2395.1298828125
2010-03-29,2402.580078125
2010-04-05,2454.050048828125
2010-04-12,2481.260009765625
2010-04-19,2530.14990234375
2010-04-26,2461.18994140625
2010-05-03,2265.639892578125
2010-05-10,2346.85009765625
2010-05-17,2229.0400390625
2010-05-24,2257.0400390625
2010-05-31,2219.169921875
2010-06-07,2243.60009765625
2010-06-14,2309.800048828125
2010-06-21,2223.47998046875
2010-06-28,2091.7900390625
2010-07-05,2196.449951171875
2010-07-12,2179.050048828125
2010-07-19,2269.469970703125
2010-07-26,2254.699951171875
2010-08-02,2288.469970703125
2010-08-09,2173.47998046875
2010-08-16,2179.760009765625
2010-08-23,2153.6298828125
2010-08-30,2233.75
2010-09-06,2242.47998046875
2010-09-13,2315.610107421875
2010-09-20,2381.219970703125
2010-09-27,2370.75
2010-10-04,2401.909912109375
2010-10-11,2468.77001953125
2010-10-18,2479.389892578125
2010-10-25,2507.409912109375
2010-11-01,2578.97998046875
2010-11-08,2518.2099609375
2010-11-15,2518.1201171875
2010-11-22,2534.56005859375
2010-11-29,2591.4599609375
2010-12-06,2637.5400390625
2010-12-13,2642.969970703125
2010-12-20,2665.60009765625
2010-12-27,2652.8701171875
2011-01-03,2703.169921875
2011-01-10,2755.300048828125
2011-01-17,2689.5400390625
2011-01-24,2686.889892578125
2011-01-31,2769.300048828125
2011-02-07,2809.43994140625
2011-02-14,2833.949951171875
2011-02-21,2781.050048828125
2011-02-28,2784.669921875
2011-03-07,2715.610107421875
2011-03-14,2643.669921875
2011-03-21,2743.06005859375
2011-03-28,2789.60009765625
2011-04-04,2780.419921875
2011-04-11,2764.64990234375
2011-04-18,2820.159912109375
2011-04-25,2873.5400390625
2011-05-02,2827.56005859375
2011-05-09,2828.469970703125
2011-05-16,2803.320068359375
2011-05-23,2796.860107421875
2011-05-30,2732.780029296875
2011-06-06,2643.72998046875
2011-06-13,2616.47998046875
2011-06-20,2652.889892578125
2011-06-27,2816.030029296875
2011-07-04,2859.81005859375
2011-07-11,2789.800048828125
2011-07-18,2858.830078125
2011-07-25,2756.3798828125
2011-08-01,2532.409912109375
2011-08-08,2507.97998046875
2011-08-15,2341.840087890625
2011-08-22,2479.85009765625
2011-08-29,2480.330078125
2011-09-05,2467.989990234375
2011-09-12,2622.31005859375
2011-09-19,2483.22998046875
2011-09-26,2415.39990234375
2011-10-03,2479.35009765625
2011-10-10,2667.85009765625
2011-10-17,2637.4599609375
2011-10-24,2737.14990234375
2011-10-31,2686.14990234375
2011-11-07,2678.75
2011-11-14,2572.5
2011-11-21,2441.510009765625
2011-11-28,2626.929931640625
2011-12-05,2646.85009765625
2011-12-12,2555.330078125
2011-12-19,2618.639892578125
2011-12-26,2605.14990234375
2012-01-02,2674.219970703125
2012-01-09,2710.669921875
2012-01-16,2786.699951171875
2012-01-23,2816.550048828125
2012-01-30,2905.659912109375
2012-02-06,2903.8798828125
2012-02-13,2951.780029296875
2012-02-20,2963.75
2012-02-27,2976.18994140625
2012-03-05,2988.340087890625
2012-03-12,3055.260009765625
2012-03-19,3067.919921875
2012-03-26,3091.570068359375
2012-04-02,3080.5
2012-04-09,3011.330078125
2012-04-16,3000.449951171875
2012-04-23,3069.199951171875
2012-04-30,2956.340087890625
2012-05-07,2933.820068359375
2012-05-14,2778.7900390625
2012-05-21,2837.530029296875
2012-05-28,2747.47998046875
2012-06-04,2858.419921875
2012-06-11,2872.800048828125
2012-06-18,2892.419921875
2012-06-25,2935.050048828125
2012-07-02,2937.330078125
2012-07-09,2908.469970703125
2012-07-16,2925.300048828125
2012-07-23,2958.090087890625
2012-07-30,2967.89990234375
2012-08-06,3020.860107421875
2012-08-13,3076.590087890625
2012-08-20,3069.7900390625
2012-08-27,3066.9599609375
2012-09-03,3136.419921875
2012-09-10,3183.949951171875
2012-09-17,3179.9599609375
2012-09-24,3116.22998046875
2012-10-01,3136.18994140625
2012-10-08,3044.110107421875
2012-10-15,3005.6201171875
2012-10-22,2987.949951171875
2012-10-29,2982.1298828125
2012-11-05,2904.8701171875
2012-11-12,2853.1298828125
