Date,Price
2003-01-08,8842.6201171875
2003-01-15,8442.900390625
2003-01-22,8088.83984375
2003-01-29,8013.2900390625
2003-02-05,7843.10986328125
2003-02-12,8041.14990234375
2003-02-19,7909.5
2003-02-26,7704.8701171875
2003-03-05,7524.06005859375
2003-03-12,8194.23046875
2003-03-19,8280.23046875
2003-03-26,8069.85986328125
2003-04-02,8298.919921875
2003-04-09,8402.3603515625
2003-04-16,8484.990234375
2003-04-23,8502.990234375
2003-04-30,8588.3603515625
2003-05-07,8679.25
2003-05-14,8491.3603515625
2003-05-21,8781.349609375
2003-05-28,8922.9501953125
2003-06-04,9054.8896484375
2003-06-11,9323.01953125
2003-06-18,9109.849609375
2003-06-25,9040.9501953125
2003-07-02,9223.08984375
2003-07-09,9128.9697265625
2003-07-16,9158.4501953125
2003-07-23,9204.4599609375
2003-07-30,9036.3203125
2003-08-06,9310.0595703125
2003-08-13,9428.900390625
2003-08-20,9340.4501953125
2003-08-27,9523.26953125
2003-09-03,9507.2001953125
2003-09-10,9567.33984375
2003-09-17,9576.0400390625
2003-09-24,9275.0595703125
2003-10-01,9654.6103515625
2003-10-08,9812.98046875
2003-10-15,9747.6396484375
2003-10-22,9748.3095703125
2003-10-29,9838.830078125
2003-11-05,9737.7900390625
2003-11-12,9624.16015625
2003-11-19,9763.9404296875
2003-11-26,9853.6396484375
2003-12-03,9923.419921875
2003-12-10,10129.5595703125
2003-12-17,10341.259765625
2003-12-24,10425.0400390625
2003-12-31,10538.66015625
2004-01-07,10427.1796875
2004-01-14,10528.66015625
2004-01-21,10609.919921875
2004-01-28,10505.1796875
2004-02-04,10613.849609375
2004-02-11,10714.8798828125
2004-02-18,10566.3701171875
2004-02-25,10591.48046875
2004-03-03,10456.9599609375
2004-03-10,10184.669921875
2004-03-17,10063.6396484375
2004-03-24,10381.7001953125
2004-03-31,10570.8095703125
2004-04-07,10381.2802734375
2004-04-14,10314.5
2004-04-21,10478.16015625
2004-04-28,10317.2001953125
2004-05-05,10019.4697265625
2004-05-12,9968.509765625
2004-05-19,10117.6201171875
2004-05-26,10202.650390625
2004-06-02,10432.51953125
2004-06-09,10380.4296875
2004-06-16,10395.0703125
2004-06-23,10413.4296875
2004-06-30,10219.33984375
2004-07-07,10247.58984375
2004-07-14,10149.0703125
2004-07-21,10085.1396484375
2004-07-28,10120.240234375
2004-08-04,9944.669921875
2004-08-11,9972.830078125
2004-08-18,10098.6298828125
2004-08-25,10173.919921875
2004-09-01,10342.7900390625
2004-09-08,10318.16015625
2004-09-15,10244.9296875
2004-09-22,10077.400390625
2004-09-29,10177.6796875
2004-10-06,10077.1796875
2004-10-13,9897.6201171875
2004-10-20,9888.48046875
2004-10-27,10035.73046875
2004-11-03,10386.3701171875
2004-11-10,10487.650390625
2004-11-17,10492.599609375
2004-11-24,10428.01953125
2004-12-01,10440.580078125
2004-12-08,10676.4501953125
2004-12-15,10759.4296875
2004-12-22,10854.5400390625
2004-12-29,10630.7802734375
2005-01-05,10556.2197265625
2005-01-12,10628.7900390625
2005-01-19,10461.5595703125
2005-01-26,10551.9404296875
2005-02-02,10724.6298828125
2005-02-09,10837.3203125
2005-02-16,10611.2001953125
2005-02-23,10830.0
2005-03-02,10912.6201171875
2005-03-09,10745.099609375
2005-03-16,10470.509765625
2005-03-23,10405.7001953125
2005-03-30,10458.4599609375
2005-04-06,10507.9697265625
2005-04-13,10127.41015625
2005-04-20,10151.1298828125
2005-04-27,10256.9501953125
2005-05-04,10281.1103515625
2005-05-11,10331.8798828125
2005-05-18,10503.6796875
2005-05-25,10467.48046875
2005-06-01,10483.0703125
2005-06-08,10547.5703125
2005-06-15,10599.669921875
2005-06-22,10405.6298828125
2005-06-29,10371.7998046875
2005-07-06,10513.8896484375
2005-07-13,10646.5595703125
2005-07-20,10579.76953125
2005-07-27,10683.740234375
2005-08-03,10615.669921875
2005-08-10,10513.4501953125
2005-08-17,10519.580078125
2005-08-24,10412.8203125
2005-08-31,10589.240234375
2005-09-07,10597.4404296875
2005-09-14,10481.51953125
2005-09-21,10456.2099609375
2005-09-28,10441.1103515625
2005-10-05,10253.169921875
2005-10-12,10285.259765625
2005-10-19,10377.8701171875
2005-10-26,10406.76953125
2005-11-02,10539.7197265625
2005-11-09,10686.4404296875
2005-11-16,10871.4296875
2005-11-23,10888.16015625
2005-11-30,10856.8603515625
2005-12-07,10823.7197265625
2005-12-14,10805.5498046875
2005-12-21,10777.76953125
2005-12-28,10847.41015625
2006-01-04,11011.580078125
2006-01-11,10896.3203125
2006-01-18,10712.2197265625
2006-01-25,10864.8603515625
2006-02-01,10749.759765625
2006-02-08,11028.3896484375
2006-02-15,11069.0595703125
2006-02-22,10993.41015625
2006-03-01,10980.6904296875
2006-03-08,11151.33984375
2006-03-15,11235.4697265625
2006-03-22,11154.5400390625
2006-03-29,11203.849609375
2006-04-05,11089.6298828125
2006-04-12,11268.76953125
2006-04-19,11283.25
2006-04-26,11416.4501953125
2006-05-03,11639.76953125
2006-05-10,11419.8896484375
2006-05-17,11098.349609375
2006-05-24,11094.4296875
2006-05-31,11002.1396484375
2006-06-07,10706.1396484375
2006-06-14,10974.83984375
2006-06-21,10924.740234375
2006-06-28,11228.01953125
2006-07-05,11134.76953125
2006-07-12,10799.23046875
2006-07-19,11103.7099609375
2006-07-26,11125.73046875
2006-08-02,11173.58984375
2006-08-09,11230.259765625
2006-08-16,11339.83984375
2006-08-23,11369.9404296875
2006-08-30,11469.2802734375
2006-09-06,11498.08984375
2006-09-13,11540.91015625
2006-09-20,11669.3896484375
2006-09-27,11727.33984375
2006-10-04,11867.169921875
2006-10-11,11950.01953125
2006-10-18,12127.8798828125
2006-10-25,12080.73046875
2006-11-01,12156.76953125
2006-11-08,12218.009765625
2006-11-15,12321.58984375
2006-11-22,12136.4501953125
2006-11-29,12331.599609375
2006-12-06,12315.580078125
2006-12-13,12471.3203125
2006-12-20,12407.6298828125
2006-12-27,12463.150390625
2007-01-03,12416.599609375
2007-01-10,12582.58984375
2007-01-17,12533.7998046875
2007-01-24,12523.3095703125
2007-01-31,12666.3095703125
2007-02-07,12654.849609375
2007-02-14,12786.6396484375
2007-02-21,12216.240234375
2007-02-28,12207.58984375
2007-03-07,12075.9599609375
2007-03-14,12288.099609375
2007-03-21,12397.2900390625
2007-03-28,12510.2998046875
2007-04-04,12573.849609375
2007-04-11,12773.0400390625
2007-04-18,12953.9404296875
2007-04-25,13136.1396484375
2007-05-02,13309.0703125
2007-05-09,13383.83984375
2007-05-16,13539.9501953125
2007-05-23,13521.33984375
2007-05-30,13595.4599609375
2007-06-06,13295.009765625
2007-06-13,13635.419921875
2007-06-20,13337.66015625
2007-06-27,13577.2998046875
2007-07-04,13501.7001953125
2007-07-11,13971.5498046875
2007-07-18,13716.9501953125
2007-07-25,13211.990234375
2007-08-01,13504.2998046875
2007-08-08,13028.919921875
2007-08-15,13090.8603515625
2007-08-22,13041.849609375
2007-08-29,13448.8603515625
2007-09-05,13308.3896484375
2007-09-12,13739.3896484375
2007-09-19,13778.650390625
2007-09-26,14047.3095703125
2007-10-03,14164.5302734375
2007-10-10,13912.9404296875
2007-10-17,13676.23046875
2007-10-24,13792.4697265625
2007-10-31,13660.9404296875
2007-11-07,13307.08984375
2007-11-14,13010.1396484375
2007-11-21,12958.4404296875
2007-11-28,13248.73046875
2007-12-05,13432.76953125
2007-12-12,13232.4697265625
2007-12-19,13550.0400390625
2007-12-26,13264.8203125
2008-01-02,12589.0703125
2008-01-09,12501.1103515625
2008-01-16,11971.1904296875
2008-01-23,12480.2998046875
2008-01-30,12265.1298828125
2008-02-06,12373.41015625
2008-02-13,12337.2197265625
2008-02-20,12684.919921875
2008-02-27,12213.7998046875
2008-03-05,12156.8095703125
2008-03-12,12392.66015625
2008-03-19,12532.599609375
2008-03-26,12654.3603515625
2008-04-02,12576.4404296875
2008-04-09,12362.4697265625
2008-04-16,12720.23046875
2008-04-23,12831.9404296875
2008-04-30,13020.830078125
2008-05-07,12832.1796875
2008-05-14,12828.6796875
2008-05-21,12548.349609375
2008-05-28,12402.849609375
2008-06-04,12289.759765625
2008-06-11,12160.2998046875
2008-06-18,11807.4296875
2008-06-25,11382.259765625
2008-07-02,11384.2099609375
2008-07-09,10962.5400390625
2008-07-16,11602.5
2008-07-23,11397.5595703125
2008-07-30,11615.76953125
2008-08-06,11642.4697265625
2008-08-13,11348.5498046875
2008-08-20,11412.8701171875
2008-08-27,11516.919921875
2008-09-03,11230.73046875
2008-09-10,11059.01953125
2008-09-17,10854.169921875
2008-09-24,10850.66015625
2008-10-01,9447.1103515625
2008-10-08,9310.990234375
2008-10-15,9033.66015625
2008-10-22,9065.1201171875
2008-10-29,9625.2802734375
2008-11-05,8693.9599609375
2008-11-12,8424.75
2008-11-19,8479.4697265625
2008-11-26,8419.08984375
2008-12-03,8691.330078125
2008-12-10,8924.1396484375
2008-12-17,8419.490234375
2008-12-24,8668.3896484375
2008-12-31,9015.099609375
2009-01-07,8448.5595703125
2009-01-14,7949.08984375
2009-01-21,8174.72998046875
2009-01-28,8078.35986328125
2009-02-04,7888.8798828125
2009-02-11,7552.60009765625
2009-02-18,7350.93994140625
2009-02-25,6726.02001953125
2009-03-04,6926.490234375
2009-03-11,7395.7001953125
2009-03-18,7659.97021484375
2009-03-25,7608.919921875
2009-04-01,7789.56005859375
2009-04-08,7920.18017578125
2009-04-15,7969.56005859375
2009-04-22,8016.9501953125
2009-04-29,8410.650390625
2009-05-06,8469.1103515625
2009-05-13,8474.849609375
2009-05-20,8473.490234375
2009-05-27,8740.8701171875
2009-06-03,8763.0595703125
2009-06-10,8504.669921875
2009-06-17,8322.91015625
2009-06-24,8447.0
2009-07-01,8163.60009765625
2009-07-08,8359.490234375
2009-07-15,8915.9404296875
2009-07-22,9096.7197265625
2009-07-29,9320.1904296875
2009-08-05,9241.4501953125
2009-08-12,9217.9404296875
2009-08-19,9539.2900390625
2009-08-26,9310.599609375
